Timestamp,Region,RawOCRResult
2025-04-19 16:57:22,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9589163125427274))]"
2025-04-19 16:57:23,FishWeight,"[([[np.int32(144), np.int32(24)], [np.int32(356), np.int32(24)], [np.int32(356), np.int32(100)], [np.int32(144), np.int32(100)]], '16137kg', np.float64(0.23329202086795237))]"
2025-04-19 16:57:24,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999964237213135)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9726802326632736)), ([[np.int32(34), np.int32(58)], [np.int32(108), np.int32(58)], [np.int32(108), np.int32(88)], [np.int32(34), np.int32(88)]], 'Fresh', np.float64(0.9393882655819763)), ([[np.int32(102), np.int32(50)], [np.int32(286), np.int32(50)], [np.int32(286), np.int32(99)], [np.int32(102), np.int32(99)]], 'raspberries 10', np.float64(0.9997159964969503))]"
2025-04-19 17:04:34,Temperature,"[([[0, np.int32(9)], [np.int32(114), np.int32(9)], [np.int32(114), np.int32(61)], [0, np.int32(61)]], '12.10', np.float64(0.799979037665419))]"
2025-04-19 17:04:35,WeatherDesc,"[([[np.int32(137), np.int32(13)], [np.int32(179), np.int32(13)], [np.int32(179), np.int32(55)], [np.int32(137), np.int32(55)]], '2', np.float64(0.9712017481713389)), ([[np.int32(186), np.int32(20)], [np.int32(302), np.int32(20)], [np.int32(302), np.int32(46)], [np.int32(186), np.int32(46)]], 'N 1J7mls', np.float64(0.4833017856439536))]"
2025-04-19 17:04:37,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.9967122129359829))]"
2025-04-19 17:04:38,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '02.26', np.float64(0.6737414937088613))]"
2025-04-19 17:04:39,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-19 17:04:40,FishWeight,"[([[np.int32(140), np.int32(24)], [np.int32(356), np.int32(24)], [np.int32(356), np.int32(100)], [np.int32(140), np.int32(100)]], '8636kg', np.float64(0.41742901650572267))]"
2025-04-19 17:04:41,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999961853027344)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9726017195661432)), ([[np.int32(34), np.int32(58)], [np.int32(108), np.int32(58)], [np.int32(108), np.int32(88)], [np.int32(34), np.int32(88)]], 'Fresh', np.float64(0.9393882655819763)), ([[np.int32(102), np.int32(50)], [np.int32(286), np.int32(50)], [np.int32(286), np.int32(99)], [np.int32(102), np.int32(99)]], 'raspberries 10', np.float64(0.9997131921179345))]"
2025-04-19 17:07:05,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '11.49', np.float64(0.6422914502759817))]"
2025-04-19 17:07:06,WeatherDesc,"[([[np.int32(137), np.int32(13)], [np.int32(179), np.int32(13)], [np.int32(179), np.int32(55)], [np.int32(137), np.int32(55)]], '2', np.float64(0.9871123530570571)), ([[np.int32(186), np.int32(20)], [np.int32(302), np.int32(20)], [np.int32(302), np.int32(48)], [np.int32(186), np.int32(48)]], 'N 1.7 mls', np.float64(0.8343847576069756))]"
2025-04-19 17:07:08,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.721154472899945))]"
2025-04-19 17:07:08,GameTime,"[([[0, 0], [70, 0], [70, np.int32(30)], [0, np.int32(30)]], '02.26', np.float64(0.6737414937088613))]"
2025-04-19 17:07:09,FishName,"[([[np.int32(50), np.int32(54)], [np.int32(367), np.int32(54)], [np.int32(367), np.int32(117)], [np.int32(50), np.int32(117)]], 'Common Carp', np.float64(0.9970457486517689))]"
2025-04-19 17:07:10,FishWeight,"[([[np.int32(140), np.int32(24)], [np.int32(356), np.int32(24)], [np.int32(356), np.int32(100)], [np.int32(140), np.int32(100)]], '8626kg', np.float64(0.3337126667729057))]"
2025-04-19 17:07:11,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.999996542930603)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9770228795057285)), ([[np.int32(34), np.int32(58)], [np.int32(108), np.int32(58)], [np.int32(108), np.int32(88)], [np.int32(34), np.int32(88)]], 'Fresh', np.float64(0.46831521388123054)), ([[np.int32(102), np.int32(50)], [np.int32(286), np.int32(50)], [np.int32(286), np.int32(99)], [np.int32(102), np.int32(99)]], 'raspberries 10', np.float64(0.9997058943267956))]"
2025-04-19 17:10:14,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '11.60', np.float64(0.8215959453119676))]"
2025-04-19 17:10:15,WeatherDesc,"[([[np.int32(137), np.int32(13)], [np.int32(179), np.int32(13)], [np.int32(179), np.int32(55)], [np.int32(137), np.int32(55)]], '2', np.float64(0.9912762998829407)), ([[np.int32(186), np.int32(20)], [np.int32(302), np.int32(20)], [np.int32(302), np.int32(48)], [np.int32(186), np.int32(48)]], 'N 1.7 mls', np.float64(0.8773954917218763))]"
2025-04-19 17:10:17,MapName,"[([[np.int32(36), 0], [np.int32(221), 0], [np.int32(221), 36], [np.int32(36), 36]], 'Mosquito Lake', np.float64(0.9976017810632138))]"
2025-04-19 17:10:18,GameTime,"[([[0, 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [0, np.int32(30)]], '04.47', np.float64(0.9483727733613193))]"
2025-04-19 17:10:19,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9589163125427274))]"
2025-04-19 17:10:19,FishWeight,"[([[np.int32(209), np.int32(29)], [np.int32(351), np.int32(29)], [np.int32(351), np.int32(95)], [np.int32(209), np.int32(95)]], '453g', np.float64(0.8479593992233276))]"
2025-04-19 17:10:21,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(35), np.int32(26)], [np.int32(355), np.int32(26)], [np.int32(355), np.int32(65)], [np.int32(35), np.int32(65)]], 'Homemade Strawberry 12', np.float64(0.9741354007915748)), ([[np.int32(34), np.int32(58)], [np.int32(108), np.int32(58)], [np.int32(108), np.int32(88)], [np.int32(34), np.int32(88)]], 'Fresh', np.float64(0.9393882655819763)), ([[np.int32(102), np.int32(50)], [np.int32(286), np.int32(50)], [np.int32(286), np.int32(99)], [np.int32(102), np.int32(99)]], 'raspberries 10', np.float64(0.9997381763441773))]"
2025-04-20 15:22:00,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '15.20', np.float64(0.723645535148325))]"
2025-04-20 15:22:01,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2$ 2.4 mls', np.float64(0.6321169140153428)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9989623961205373))]"
2025-04-20 15:22:03,MapName,[]
2025-04-20 15:22:04,GameTime,[]
2025-04-20 15:22:04,FishName,[]
2025-04-20 15:22:05,FishWeight,[]
2025-04-20 15:22:06,BaitInfo,[]
2025-04-20 15:23:39,Temperature,"[([[0, np.int32(9)], [np.int32(115), np.int32(9)], [np.int32(115), np.int32(62)], [0, np.int32(62)]], '15,70', np.float64(0.5514997103595177))]"
2025-04-20 15:23:40,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(187), np.int32(15)], [np.int32(187), np.int32(55)], [np.int32(41), np.int32(55)]], '2 $ 2.4 mls', np.float64(0.8157194489968983)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Norral', np.float64(0.8206097534894966))]"
2025-04-20 15:23:42,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 15:23:42,GameTime,"[([[np.int32(2), 0], [np.int32(70), 0], [np.int32(70), np.int32(28)], [np.int32(2), np.int32(28)]], '10.14', np.float64(0.8619647109243281))]"
2025-04-20 15:23:43,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-20 15:23:44,FishWeight,"[([[np.int32(205), np.int32(22)], [np.int32(356), np.int32(22)], [np.int32(356), np.int32(101)], [np.int32(205), np.int32(101)]], '692g', np.float64(0.998409628868103))]"
2025-04-20 15:23:45,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999958872795105)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 15 Pop-Up', np.float64(0.9689314067522424)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999718669779232))]"
2025-04-20 15:25:03,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '16.30', np.float64(0.6683734139446197))]"
2025-04-20 15:25:04,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2$ 2.4 mls', np.float64(0.5655836993669137)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9971575232653308))]"
2025-04-20 15:25:06,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8648700773213999))]"
2025-04-20 15:25:06,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '10.36', np.float64(0.48328397788308103))]"
2025-04-20 15:25:07,FishName,"[([[np.int32(51), np.int32(52)], [np.int32(285), np.int32(52)], [np.int32(285), np.int32(119)], [np.int32(51), np.int32(119)]], 'Gibel Carp', np.float64(0.9589163125427274))]"
2025-04-20 15:25:08,FishWeight,"[([[np.int32(209), np.int32(31)], [np.int32(349), np.int32(31)], [np.int32(349), np.int32(93)], [np.int32(209), np.int32(93)]], '987g', np.float64(0.9273549914360046))]"
2025-04-20 15:25:09,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999958872795105)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.9438068090984564)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.999970666537079))]"
2025-04-20 15:25:28,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '16.58', np.float64(0.601797329023269))]"
2025-04-20 15:25:29,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2$ 2.4 mls', np.float64(0.6476690902632122)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(48)], [np.int32(316), np.int32(48)]], 'Normal', np.float64(0.7133215503913826))]"
2025-04-20 15:25:31,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 15:25:31,GameTime,"[([[np.int32(2), 0], [np.int32(70), 0], [np.int32(70), np.int32(30)], [np.int32(2), np.int32(30)]], '10.37', np.float64(0.5783419550005149))]"
2025-04-20 15:25:32,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-20 15:25:33,FishWeight,"[([[np.int32(140), np.int32(24)], [np.int32(358), np.int32(24)], [np.int32(358), np.int32(100)], [np.int32(140), np.int32(100)]], '32kg', np.float64(0.8557025194168091))]"
2025-04-20 15:25:34,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 15 Pop-Up', np.float64(0.9648529891980973)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999721440025416))]"
2025-04-20 15:26:41,Temperature,"[([[0, np.int32(9)], [np.int32(112), np.int32(9)], [np.int32(112), np.int32(61)], [0, np.int32(61)]], '17.70', np.float64(0.6588246567203359))]"
2025-04-20 15:26:42,WeatherDesc,"[([[np.int32(78), np.int32(20)], [np.int32(186), np.int32(20)], [np.int32(186), np.int32(48)], [np.int32(78), np.int32(48)]], '5r4mls', np.float64(0.3405089053243628)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.7125840662354862))]"
2025-04-20 15:26:44,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 15:26:44,GameTime,"[([[np.int32(2), np.int32(2)], [70, np.int32(2)], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '11.20', np.float64(0.906977881430428))]"
2025-04-20 15:26:45,FishName,"[([[np.int32(52), np.int32(56)], [np.int32(190), np.int32(56)], [np.int32(190), np.int32(106)], [np.int32(52), np.int32(106)]], 'Tench', np.float64(0.9938136709685124))]"
2025-04-20 15:26:46,FishWeight,"[([[np.int32(137), np.int32(23)], [np.int32(356), np.int32(23)], [np.int32(356), np.int32(100)], [np.int32(137), np.int32(100)]], '2696kg', np.float64(0.8777650718267941))]"
2025-04-20 15:26:47,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999963641166687)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.9542088376490617)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999761762416307))]"
2025-04-20 15:27:29,Temperature,"[([[0, np.int32(10)], [np.int32(112), np.int32(10)], [np.int32(112), np.int32(60)], [0, np.int32(60)]], '18.58', np.float64(0.6421397232701271))]"
2025-04-20 15:27:30,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2$ 2.4 mls', np.float64(0.5892161195571982)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9981174544409935))]"
2025-04-20 15:27:32,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 15:27:32,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '11:04', np.float64(0.422736623827452))]"
2025-04-20 15:27:33,FishName,"[([[np.int32(51), np.int32(54)], [np.int32(289), np.int32(54)], [np.int32(289), np.int32(117)], [np.int32(51), np.int32(117)]], 'Grass Carp', np.float64(0.9448616820877169))]"
2025-04-20 15:27:34,FishWeight,"[([[np.int32(170), np.int32(24)], [np.int32(358), np.int32(24)], [np.int32(358), np.int32(100)], [np.int32(170), np.int32(100)]], '278kg', np.float64(0.6169470677741994))]"
2025-04-20 15:27:35,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999962449073792)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.9519427485298209)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999691890695719))]"
2025-04-20 15:30:24,Temperature,"[([[0, np.int32(12)], [np.int32(94), np.int32(12)], [np.int32(94), np.int32(60)], [0, np.int32(60)]], ""20.1'"", np.float64(0.44129133324113573))]"
2025-04-20 15:30:25,WeatherDesc,"[([[np.int32(41), np.int32(15)], [np.int32(189), np.int32(15)], [np.int32(189), np.int32(55)], [np.int32(41), np.int32(55)]], '2 $ 2.4 mls', np.float64(0.6800879473654791)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(48)], [np.int32(316), np.int32(48)]], 'Normal', np.float64(0.862497943788908))]"
2025-04-20 15:30:27,MapName,"[([[np.int32(98), np.int32(2)], [np.int32(220), np.int32(2)], [np.int32(220), np.int32(32)], [np.int32(98), np.int32(32)]], 'Bear Lake', np.float64(0.8784006956071094))]"
2025-04-20 15:30:27,GameTime,"[([[np.int32(2), 0], [70, 0], [70, np.int32(30)], [np.int32(2), np.int32(30)]], '12.42', np.float64(0.889346165852759))]"
2025-04-20 15:30:28,FishName,"[([[np.int32(53), np.int32(55)], [np.int32(310), np.int32(55)], [np.int32(310), np.int32(118)], [np.int32(53), np.int32(118)]], 'Mirror Carp', np.float64(0.9999762055786354))]"
2025-04-20 15:30:29,FishWeight,"[([[np.int32(143), np.int32(24)], [np.int32(356), np.int32(24)], [np.int32(356), np.int32(100)], [np.int32(143), np.int32(100)]], '19kg', np.float64(0.9833906292915344))]"
2025-04-20 15:30:30,BaitInfo,"[([[0, np.int32(2)], [np.int32(54), np.int32(2)], [np.int32(54), np.int32(32)], [0, np.int32(32)]], 'Bait', np.float64(0.9999958872795105)), ([[np.int32(33), np.int32(26)], [np.int32(345), np.int32(26)], [np.int32(345), np.int32(67)], [np.int32(33), np.int32(67)]], 'Juicy Mulberry 10 Pop-Up', np.float64(0.9494378164324758)), ([[np.int32(34), np.int32(54)], [np.int32(235), np.int32(54)], [np.int32(235), np.int32(95)], [np.int32(34), np.int32(95)]], 'Mulberry Purple', np.float64(0.9999694660948851))]"
2025-04-20 15:31:59,Temperature,"[([[0, np.int32(10)], [np.int32(111), np.int32(10)], [np.int32(111), np.int32(59)], [0, np.int32(59)]], '20.80', np.float64(0.4644039286839778))]"
2025-04-20 15:32:00,WeatherDesc,"[([[np.int32(39), np.int32(13)], [np.int32(187), np.int32(13)], [np.int32(187), np.int32(55)], [np.int32(39), np.int32(55)]], '2$ 2.4 mls', np.float64(0.6707083716002675)), ([[np.int32(316), np.int32(20)], [np.int32(400), np.int32(20)], [np.int32(400), np.int32(46)], [np.int32(316), np.int32(46)]], 'Normal', np.float64(0.9969003896719747))]"
